codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_dia,ocorrencia_horario,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,aeronave_matricula,aeronave_equipamento,aeronave_fabricante,aeronave_modelo,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_peso_maximo_decolagem,aeronave_quantidade_assentos,aeronave_ano_fabricacao,aeronave_pais_registro,aeronave_categoria_registro,aeronave_segmento_aviacao,aeronave_origem_voo,aeronave_destino_voo,aeronave_fase_voo,aeronave_tipo_operacao,aeronave_nivel_dano,quantidade_fatalidades,quantidade_fatores_contribuintes,dia_extracao,ano,latitude,longitude
200811262074820,ACIDENTE,PERDA DE CONTROLE NO SOLO,2008-11-26,13:45:00,PIRACICABA,SP,BRASIL,SDPW,PREJB,AVIÃO,CESSNA AIRCRAFT,152,PISTÃO,1.0,758,2.0,1982.0,BRASIL,PIN,INSTRUÇÃO,****,****,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2008,-22.72,-47.64
201202065309736,INCIDENTE,COM ROTOR,2012-02-06,20:45:00,PIRACICABA,SP,BRASIL,SDPW,PTHQX,HELICÓPTERO,BELL HELICOPTER,206B,TURBOEIXO,1.0,1452,5.0,1983.0,BRASIL,TPX,TÁXI AÉREO,****,****,ESTACIONAMENTO,TÁXI AÉREO,LEVE,,0,2018-05-06,2012,-22.72,-47.64
201110115651632,INCIDENTE,PERDA DE CONTROLE NO SOLO,2011-10-11,18:10:00,PIRACICABA,SP,BRASIL,SDPW,PPGGG,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1992.0,BRASIL,PRI,INSTRUÇÃO,****,****,POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2011,-22.72,-47.64
200908166915988,INCIDENTE,PERDA DE CONTROLE NO SOLO,2009-08-16,12:45:00,PIRACICABA,SP,BRASIL,SDPW,PPHPL,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,587,2.0,1963.0,BRASIL,PRI,INSTRUÇÃO,****,****,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2009,-22.72,-47.64
201009105592584,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2010-09-10,11:10:00,PIRACICABA,SP,BRASIL,SDPW,PTIFS,AVIÃO,PIPER AIRCRAFT,PA-34-200,PISTÃO,2.0,1905,6.0,1972.0,BRASIL,PRI,INSTRUÇÃO,SDPW,****,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,LEVE,,1,2018-05-06,2010,-22.72,-47.64
200911181237691,ACIDENTE,PERDA DE CONTROLE NO SOLO,2009-11-18,19:00:00,PIRACICABA,SP,BRASIL,SDPW,PPGGG,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1992.0,BRASIL,PRI,INSTRUÇÃO,SDPW,SDPW,TÁXI,VOO DE INSTRUÇÃO,SUBSTANCIAL,,2,2018-05-06,2009,-22.72,-47.64
201401263709078,INCIDENTE,PERDA DE CONTROLE NO SOLO,2014-01-26,14:04:00,PIRACICABA,SP,BRASIL,SDPW,PPGGG,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1992.0,BRASIL,PRI,INSTRUÇÃO,****,****,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2014,-22.72,-47.64
201110235523452,INCIDENTE,COM TREM DE POUSO,2011-10-23,12:30:00,PIRACICABA,SP,BRASIL,SDPW,PPHRE,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,660,2.0,1960.0,BRASIL,PRI,INSTRUÇÃO,****,****,POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2011,-22.72,-47.64
200904281664621,INCIDENTE,ESTOURO DE PNEU,2009-04-28,22:30:00,PIRACICABA,SP,BRASIL,SDPW,PRMQB,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PISTÃO,2.0,2155,6.0,2008.0,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2009,-22.72,-47.64
201603301711536,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2016-03-27,16:35:00,PIRACICABA,SP,BRASIL,SDPW,PPKIK,AVIÃO,HAWKER BEECHCRAFT,400,***,0.0,7157,10.0,0.0,BRASIL,TPP,PARTICULAR,SBBR,SDPW,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2016,-22.72,-47.64
201606301659061,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2016-06-25,13:59:00,PIRACICABA,SP,BRASIL,SDPW,PPGGG,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1992.0,BRASIL,PRI,INSTRUÇÃO,SDPW,SDPW,DECOLAGEM,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2016,-22.72,-47.64
201207287246109,INCIDENTE,PERDA DE CONTROLE NO SOLO,2012-07-28,16:00:00,PIRACICABA,SP,BRASIL,SDPW,PUAVA,ULTRALEVE,***,BUCKER LERCHE,PISTÃO,1.0,670,2.0,2005.0,BRASIL,PEX,EXPERIMENTAL,****,****,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,LEVE,,0,2018-05-06,2012,-22.72,-47.64
201301189087028,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,2013-01-18,17:45:00,PIRACICABA,SP,BRASIL,SDPW,PREJX,AVIÃO,CESSNA AIRCRAFT,152,PISTÃO,1.0,757,2.0,1979.0,BRASIL,PRI,INSTRUÇÃO,SBJD,SDPW,POUSO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2013,-22.72,-47.64
201409026653879,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,2014-09-02,19:00:00,PIRACURUCA,PI,BRASIL,****,PTXXX4,AVIÃO,ROCKWELL,685,TURBOÉLICE,2.0,3890,,0.0,BRASIL,***,***,###!,****,DECOLAGEM,***,SUBSTANCIAL,,0,2018-05-06,2014,-3.92,-41.7
201504053187404,INCIDENTE GRAVE,OUTROS,2015-04-05,21:00:00,PIRAI DO SUL,PR,BRASIL,****,PTCKB,AVIÃO,BEECH AIRCRAFT,36,PISTÃO,1.0,1633,6.0,1969.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2015,-24.52,-49.94
201309012573241,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2013-09-01,18:30:00,PIRAI DO SUL,PR,BRASIL,****,PPFXH,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,PISTÃO,1.0,1315,4.0,1988.0,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2013,-24.52,-49.94
201408279249827,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2014-08-27,09:50:00,PIRAJUI,SP,BRASIL,****,PTJRY,AVIÃO,BEECH AIRCRAFT,F33A,PISTÃO,1.0,1383,6.0,1972.0,BRASIL,TPP,PARTICULAR,SBML,SIMK,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2014,-21.99,-49.45
201205089756792,ACIDENTE,FALHA DO MOTOR EM VOO,2012-05-08,19:30:00,PIRANHAS,GO,BRASIL,****,PPCGO,HELICÓPTERO,AGUSTA,AW119MKII,TURBOEIXO,1.0,2850,8.0,2010.0,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,****,****,MANOBRA,OPERAÇÃO POLICIAL,DESTRUÍDA,8.0,10,2018-05-06,2012,-16.42,-51.82
201008053603107,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2010-08-05,18:30:00,PIRANHAS,GO,BRASIL,****,PTRSO,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2.0,2155,7.0,1982.0,BRASIL,TPX,TÁXI AÉREO,SWFT,SBGO,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,,3,2018-05-06,2010,-16.42,-51.82
201606201651287,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2016-06-13,11:05:00,PIRAPORA,MG,BRASIL,SNPX,PRGEO,AVIÃO,BEECH AIRCRAFT,58P,PISTÃO,2.0,2767,6.0,1977.0,BRASIL,TPP,PARTICULAR,SNPX,SNPX,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2016,-17.34,-44.94
201602221628141,ACIDENTE,FALHA DO MOTOR EM VOO,2016-02-01,19:20:00,PIRAQUARA,PR,BRASIL,****,PUWNM,ULTRALEVE,***,FOX II,PISTÃO,1.0,417,2.0,1990.0,BRASIL,PET,EXPERIMENTAL,SISY,SISY,DECOLAGEM,VOO PRIVADO,LEVE,,0,2018-05-06,2016,-25.44,-49.06
201604271727031,ACIDENTE,PERDA DE CONTROLE EM VOO,2016-04-25,13:58:00,PIRAQUARA,PR,BRASIL,SISY,PRYCB,HELICÓPTERO,HELIBRAS,AS 350 B2,TURBOEIXO,1.0,2250,7.0,2010.0,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,SISY,SBBI,DECOLAGEM VERTICAL,OPERAÇÃO POLICIAL,SUBSTANCIAL,,0,2018-05-06,2016,-25.44,-49.06
201107202747106,ACIDENTE,OUTROS,2011-07-20,19:30:00,PIRAQUARA,PR,BRASIL,****,PUVBC,ULTRALEVE,***,MISTRAL,PISTÃO,1.0,450,2.0,1991.0,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,VOO EXPERIMENTAL,LEVE,,0,2018-05-06,2011,-25.44,-49.06
200905252360628,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,2009-05-25,22:14:00,PIRASSUNUNGA,SP,BRASIL,****,PTMVN,AVIÃO,AIRBUS INDUSTRIE,A330-223,JATO,2.0,233000,240.0,2007.0,BRASIL,TPR,REGULAR,****,****,DESCIDA,VOO REGULAR,NENHUM,,3,2018-05-06,2009,-21.99,-47.42
201302168709490,INCIDENTE,FALHA DO MOTOR EM VOO,2013-02-16,09:20:00,PIRASSUNUNGA,SP,BRASIL,****,PRRLJ,AVIÃO,BOEING COMPANY,727-214F,JATO,3.0,88360,7.0,1978.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-21.99,-47.42
201307063343208,INCIDENTE,OUTROS,2013-07-06,19:00:00,PIRASSUNUNGA,SP,BRASIL,SDPY,PUTEG,ULTRALEVE,***,ADVENTURE,PISTÃO,1.0,420,2.0,2009.0,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,VOO EXPERIMENTAL,NENHUM,,0,2018-05-06,2013,-21.99,-47.42
200911072966363,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2009-11-07,20:15:00,PIRASSUNUNGA,SP,BRASIL,SDPY,PPHLX,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,660,2.0,1962.0,BRASIL,PIN,INSTRUÇÃO,SDPY,SDPY,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,LEVE,,3,2018-05-06,2009,-21.99,-47.42
201004155173399,INCIDENTE GRAVE,FOGO NO SOLO,2010-04-15,20:15:00,PIRASSUNUNGA,SP,BRASIL,SDPY,PREJM,AVIÃO,CESSNA AIRCRAFT,152,PISTÃO,1.0,757,2.0,1985.0,BRASIL,PRI,INSTRUÇÃO,****,****,PARTIDA DO MOTOR,VOO DE INSTRUÇÃO,SUBSTANCIAL,,4,2018-05-06,2010,-21.99,-47.42
201509202464204,ACIDENTE,PERDA DE CONTROLE EM VOO,2015-09-20,21:10:00,PIRENOPOLIS,GO,BRASIL,SNMH,PURVZ,ULTRALEVE,***,RV-9A,PISTÃO,1.0,750,2.0,2007.0,BRASIL,PET,EXPERIMENTAL,SNMH,SNMH,MANOBRA,VOO PRIVADO,DESTRUÍDA,2.0,0,2018-05-06,2015,-15.85,-48.95
200806133805176,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,2008-06-13,16:33:00,PIRIPIRI,PI,BRASIL,****,PTRBW,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,6.0,1980.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,LEVE,,3,2018-05-06,2008,-4.27,-41.77
201307252065626,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2013-07-25,19:30:00,PIUM,TO,BRASIL,****,PTPPJ,AVIÃO,GIPPSLAND,GA200C,PISTÃO,1.0,1315,2.0,1999.0,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,3,2018-05-06,2013,-10.44,-49.18
201309212764284,ACIDENTE,PERDA DE CONTROLE EM VOO,2013-09-21,13:30:00,PLANALTINA,GO,BRASIL,****,PRMOB,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,PISTÃO,1.0,1134,4.0,2010.0,BRASIL,TPP,PARTICULAR,SBBR,****,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,,2,2018-05-06,2013,-15.45,-47.61
200912292900377,ACIDENTE,OUTROS,2009-12-29,14:45:00,PLANALTINA,GO,BRASIL,****,PTNKJ,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PISTÃO,1.0,1202,4.0,1977.0,BRASIL,TPP,PARTICULAR,SWUZ,SBGO,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,,6,2018-05-06,2009,-15.45,-47.61
201511275450620,ACIDENTE,FALHA DO MOTOR EM VOO,2015-11-27,16:00:00,PLANALTO DA SERRA,MT,BRASIL,****,PTFFB,AVIÃO,CESSNA AIRCRAFT,A188B,PISTÃO,1.0,1497,1.0,1974.0,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,0,2018-05-06,2015,-14.65,-54.77
200902155605475,ACIDENTE,PERDA DE CONTROLE NO SOLO,2009-02-15,13:30:00,POCONE,MT,BRASIL,****,PRRAF,AVIÃO,RAYTHEON AIRCRAFT,A36,PISTÃO,1.0,1739,6.0,1999.0,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,,2,2018-05-06,2009,-16.25,-56.62
201212075869641,ACIDENTE,PERDA DE CONTROLE NO SOLO,2012-12-07,20:00:00,POCONE,MT,BRASIL,****,PRCRM,AVIÃO,BEECH AIRCRAFT,58,PISTÃO,2.0,2495,6.0,1998.0,BRASIL,TPP,PARTICULAR,SJCY,SJQI,POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2012,-16.25,-56.62
200911231532770,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,2009-11-23,13:40:00,POCONE,MT,BRASIL,****,PTVIF,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PISTÃO,1.0,1633,7.0,1989.0,BRASIL,TPP,PARTICULAR,SWRD,****,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,3,2018-05-06,2009,-16.25,-56.62
201110143737588,INCIDENTE GRAVE,DESORIENTAÇÃO ESPACIAL,2011-10-14,13:27:00,POCOS DE CALDAS,MG,BRASIL,****,PROPJ,AVIÃO,PIPER AIRCRAFT,PA-46-350P,PISTÃO,1.0,1950,6.0,1998.0,BRASIL,TPP,PARTICULAR,SBPR,SBMT,DESCIDA,VOO PRIVADO,LEVE,,4,2018-05-06,2011,-21.78,-46.56
201107208616264,INCIDENTE,OUTROS,2011-07-20,10:27:00,POCOS DE CALDAS,MG,BRASIL,****,PRIOG,AVIÃO,BOEING COMPANY,727-214F,JATO,3.0,88360,5.0,1979.0,BRASIL,TPN,NÃO REGULAR,****,****,SUBIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2011,-21.78,-46.56
201005053524893,INCIDENTE GRAVE,COM TREM DE POUSO,2010-05-05,21:05:00,POCOS DE CALDAS,MG,BRASIL,SBPC,PTNZO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,PISTÃO,1.0,1315,4.0,1980.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2010,-21.78,-46.56
201402127161744,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,2014-02-12,18:30:00,POCOS DE CALDAS,MG,BRASIL,SBPC,PRWSM,AVIÃO,DASSAULT AVIATION,FALCON 2000,JATO,2.0,16556,10.0,1995.0,BRASIL,TPX,TÁXI AÉREO,****,****,TÁXI,TÁXI AÉREO,LEVE,,0,2018-05-06,2014,-21.78,-46.56
201002087222245,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2010-02-08,13:55:00,POCOS DE CALDAS,MG,BRASIL,SBPC,PTNZO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,PISTÃO,1.0,1315,4.0,1980.0,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,VOO PRIVADO,NENHUM,,0,2018-05-06,2010,-21.78,-46.56
201210132866989,INCIDENTE GRAVE,COM TREM DE POUSO,2012-10-13,21:05:00,POCOS DE CALDAS,MG,BRASIL,SBPC,PPKBO,AVIÃO,XAVANTE,A-122-B,PISTÃO,1.0,840,2.0,1978.0,BRASIL,PRI,INSTRUÇÃO,SBPC,****,POUSO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2012,-21.78,-46.56
201311067329514,INCIDENTE,TRÁFEGO AÉREO,2013-11-06,08:30:00,POCOS DE CALDAS,MG,BRASIL,****,HBJMN,AVIÃO,AIRBUS INDUSTRIE,A340-313X,***,4.0,0,0.0,1997.0,BRASIL,EXT,***,****,****,DESCIDA,***,NENHUM,,0,2018-05-06,2013,-21.78,-46.56
201704102008468,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2017-04-10,11:15:00,POCOS DE CALDAS,MG,BRASIL,SBPC,PTMEA,AVIÃO,CESSNA AIRCRAFT,208B,TURBOÉLICE,1.0,3969,11.0,1993.0,BRASIL,TPX,TÁXI AÉREO,SBBR,SBPC,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2017,-21.78,-46.56
201505135014086,INCIDENTE,OUTROS,2015-05-13,14:05:00,POCOS DE CALDAS,MG,BRASIL,SBPC,PRFNH,AVIÃO,BEECH AIRCRAFT,A36,PISTÃO,1.0,1633,6.0,1983.0,BRASIL,TPP,PARTICULAR,SBBH,SBPC,APROXIMAÇÃO FINAL,VOO PRIVADO,NENHUM,,0,2018-05-06,2015,-21.78,-46.56
201109173060769,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,2011-09-17,19:45:00,POMPEU,MG,BRASIL,****,PTUZN,AVIÃO,EMBRAER,EMB-202,PISTÃO,1.0,1800,1.0,2010.0,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,0,2018-05-06,2011,-19.22,-44.93
201105312816189,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,2011-05-31,20:30:00,PONTA DE PEDRAS,PA,BRASIL,****,PTRAT,AVIÃO,EMBRAER,EMB-820C NAVAJO,PISTÃO,2.0,3175,10.0,1980.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,NENHUM,,0,2018-05-06,2011,-1.39,-48.87
201707191927093,ACIDENTE,PERDA DE CONTROLE NO SOLO,2017-07-17,11:00:00,PONTA GROSSA,PR,BRASIL,SSZW,PTOPT,AVIÃO,PIPER AIRCRAFT,PA-25-235,PISTÃO,1.0,1315,1.0,1992.0,BRASIL,PRI,INSTRUÇÃO,SSZW,SSZW,POUSO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2017,-25.09,-50.16
201507258829699,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2015-07-25,20:00:00,PONTA GROSSA,PR,BRASIL,****,PUAKA,ULTRALEVE,KAPPA 77,KP-2U-SOVA,PISTÃO,1.0,480,2.0,2003.0,BRASIL,PET,EXPERIMENTAL,SSZW,SSZW,NAVEGAÇÃO A BAIXA ALTURA,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2015,-25.09,-50.16
200909234252504,ACIDENTE,PERDA DE CONTROLE EM VOO,2009-09-23,13:50:00,PONTA GROSSA,PR,BRASIL,****,PTUKS,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PISTÃO,1.0,1800,1.0,1998.0,BRASIL,SAE-AG,AGRÍCOLA,SSZW,****,OUTRA FASE,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,4,2018-05-06,2009,-25.09,-50.16
201605091543463,ACIDENTE,POUSO SEM TREM,2016-05-01,19:15:00,PONTA GROSSA,PR,BRASIL,SSZW,PTEET,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,6.0,1976.0,BRASIL,TPP,PARTICULAR,SSZW,SSZW,POUSO,VOO PRIVADO,SUBSTANCIAL,,2,2018-05-06,2016,-25.09,-50.16
200811055998190,ACIDENTE,PERDA DE CONTROLE EM VOO,2008-11-05,12:35:00,PONTA GROSSA,PR,BRASIL,SSZW,PTDON,AVIÃO,PIPER AIRCRAFT,PA-24-260,PISTÃO,1.0,1452,6.0,1970.0,BRASIL,TPP,PARTICULAR,SDTB,SSZW,CIRCUITO DE TRÁFEGO,VOO PRIVADO,SUBSTANCIAL,2.0,8,2018-05-06,2008,-25.09,-50.16
201604201928144,INCIDENTE GRAVE,COM COMANDOS DE VOO,2016-04-19,15:10:00,PONTA GROSSA,PR,BRASIL,****,PRADD,AVIÃO,CESSNA AIRCRAFT,152,PISTÃO,1.0,757,2.0,1978.0,BRASIL,PRI,INSTRUÇÃO,SSZW,SSZW,MANOBRA,VOO DE INSTRUÇÃO,NENHUM,,2,2018-05-06,2016,-25.09,-50.16
201609291144529,ACIDENTE,PERDA DE CONTROLE NO SOLO,2016-09-23,14:25:00,PONTA GROSSA,PR,BRASIL,SSZW,PPGPM,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1993.0,BRASIL,PRI,INSTRUÇÃO,SSZW,SSZW,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,6,2018-05-06,2016,-25.09,-50.16
201412233140394,INCIDENTE,FALHA DO MOTOR EM VOO,2014-12-23,12:35:00,PONTA GROSSA,PR,BRASIL,****,PPEUE,AVIÃO,BEECH AIRCRAFT,B90,TURBOÉLICE,2.0,4377,8.0,1968.0,BRASIL,TPP,PARTICULAR,****,****,SUBIDA,VOO PRIVADO,NENHUM,,0,2018-05-06,2014,-25.09,-50.16
201205288802622,ACIDENTE,PERDA DE CONTROLE EM VOO,2012-05-28,20:25:00,PONTA GROSSA,PR,BRASIL,SSZW,PTJEO,AVIÃO,PIPER AIRCRAFT,PA-28-140,PISTÃO,1.0,975,4.0,1974.0,BRASIL,PRI,INSTRUÇÃO,****,****,ARREMETIDA NO AR,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2012,-25.09,-50.16
201007101518118,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,2010-07-10,20:35:00,PONTA GROSSA,PR,BRASIL,SSZW,PPGGR,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1992.0,BRASIL,PRI,INSTRUÇÃO,****,****,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,NENHUM,,2,2018-05-06,2010,-25.09,-50.16
201107203327989,ACIDENTE,PERDA DE CONTROLE NO SOLO,2011-07-20,20:00:00,PONTA GROSSA,PR,BRASIL,SSZW,PPHPB,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,660,2.0,1963.0,BRASIL,PRI,INSTRUÇÃO,SSZW,SSZW,DECOLAGEM,VOO DE INSTRUÇÃO,SUBSTANCIAL,,5,2018-05-06,2011,-25.09,-50.16
201710251153192,ACIDENTE,PERDA DE CONTROLE NO SOLO,2017-10-20,17:45:00,PONTA PORA,MS,BRASIL,SWGC,PRLTL,AVIÃO,COMMANDER,114,PISTÃO,1.0,1633,4.0,1976.0,BRASIL,TPP,PARTICULAR,SWGC,SSKG,DECOLAGEM,VOO PRIVADO,DESTRUÍDA,,0,2018-05-06,2017,-22.53,-55.72
200901124394928,INCIDENTE GRAVE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,2009-01-12,14:37:00,PONTA PORA,MS,BRASIL,****,LVBHF,AVIÃO,MCDONNELL DOUGLAS,MD82,***,0.0,67800,0.0,0.0,BRASIL,EXT,***,SABE,****,CRUZEIRO,***,NENHUM,,0,2018-05-06,2009,-22.53,-55.72
201304145206964,INCIDENTE,ESTOURO DE PNEU,2013-04-14,14:20:00,PONTA PORA,MS,BRASIL,SBPP,PRPHL,AVIÃO,CESSNA AIRCRAFT,150H,PISTÃO,1.0,726,2.0,1967.0,BRASIL,PRI,INSTRUÇÃO,****,****,DECOLAGEM,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2013,-22.53,-55.72
201301073246697,INCIDENTE,ESTOURO DE PNEU,2013-01-07,16:33:00,PONTA PORA,MS,BRASIL,SBPP,ZPTTL,AVIÃO,BEECH AIRCRAFT,58,PISTÃO,2.0,0,0.0,0.0,BRASIL,EXT,***,****,****,POUSO,***,NENHUM,,0,2018-05-06,2013,-22.53,-55.72
200811074072254,ACIDENTE,FALHA DO MOTOR EM VOO,2008-11-07,13:30:00,PONTE ALTA DO TOCANTINS,TO,BRASIL,****,PTOMX,AVIÃO,CESSNA AIRCRAFT,210N,PISTÃO,1.0,1724,6.0,1980.0,BRASIL,TPP,PARTICULAR,SBPN,SWFQ,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2008,-10.74,-47.53
201001235077117,ACIDENTE,PERDA DE CONTROLE EM VOO,2010-01-23,13:00:00,PONTES E LACERDA,MT,BRASIL,****,PTOHL,AVIÃO,CESSNA AIRCRAFT,210N,PISTÃO,1.0,1724,6.0,1981.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,DESTRUÍDA,1.0,3,2018-05-06,2010,-15.22,-59.33
201301238458058,ACIDENTE,FALHA DO MOTOR EM VOO,2013-01-23,21:50:00,PONTES E LACERDA,MT,BRASIL,****,PTCCE,AVIÃO,CESSNA AIRCRAFT,180G,PISTÃO,1.0,1272,4.0,1969.0,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2013,-15.22,-59.33
201506111740209,INCIDENTE,FALHA DO MOTOR EM VOO,2015-06-11,10:00:00,PORTEL,PA,BRASIL,SIPY,PPEPV,AVIÃO,CESSNA AIRCRAFT,208B,TURBOÉLICE,1.0,3969,11.0,2000.0,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,SBHT,SBBE,CRUZEIRO,VOO PRIVADO,NENHUM,,0,2018-05-06,2015,-1.93,-50.82
